Timestamp,xAccel,yAccel,zAccel,xGyro,yGyro,zGyro,xMagnet,yMagnet,zMagnet,Tag,Angle,LatDeg,LatMin,LatSec,LonDeg,LonMin,LonSec,N/S,E/W,Speed(Km/h),Altitude,Time
59559,996,-3248,1104,2270,-601,81,-42,466,405,,191.096,37,46,35.628,77,29,44.004,N,W,81.92,158.4,1507297398
59592,-122,-5194,-3952,2152,2082,-2941,-42,466,405,,191.53,37,46,35.628,77,29,44.004,N,W,81.92,158.4,1507297398
59626,-1511,-3082,5786,-4075,-940,365,-92,440,389,,191.107,37,46,35.628,77,29,44.004,N,W,81.92,158.4,1507297398
59659,-634,-4757,-2218,3908,-1510,-356,-92,440,389,,191.744,37,46,35.628,77,29,44.004,N,W,81.92,158.4,1507297398
59692,250,324,-2236,-3885,-1647,-3094,-92,440,389,,191.722,37,46,35.724,77,29,44.946,N,W,81.54,158.4,1507297399
59726,1506,-3573,-1422,289,-4220,2662,-92,440,389,,191.398,37,46,35.724,77,29,44.946,N,W,81.54,158.4,1507297399
59759,-846,-1884,2676,693,-844,-1533,-54,449,430,,191.558,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59793,821,-3075,-68,-2426,-596,-122,-54,449,430,,191.349,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59826,-1415,-4179,6040,3681,2051,3410,-54,449,430,,191.607,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59859,2405,-2718,-804,-4763,-87,-1533,-54,449,430,,191.618,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59893,-2900,-4160,5683,754,-2042,1804,-63,452,407,,192.398,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59926,109,-4372,-3231,-188,-998,-4522,-63,452,407,,192.579,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59959,-140,-2222,2894,-1316,-2388,-658,-63,452,407,,191.53,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
59993,-436,-6270,2021,-118,688,-1101,-111,454,421,,192.931,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60026,652,-3433,7151,-5569,-1558,491,-111,454,421,,192.42,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60060,778,-5001,976,3464,-629,2303,-111,454,421,,193.173,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60093,-744,-3636,4967,-4291,-133,-1743,-111,454,421,,193.052,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60126,2194,-3140,-4050,622,1077,902,-144,389,479,,193.596,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60160,-601,-4645,-740,1695,5935,869,-144,389,479,,193.618,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60193,-1168,-2822,-2766,-4915,-5395,-843,-144,389,479,,193.607,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60226,-2245,-5947,3975,5404,2776,-439,-144,389,479,,194.183,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60260,616,-4056,-1191,-4426,-3497,-1423,-145,448,434,,193.936,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60293,378,-4913,5627,1828,708,-20,-145,448,434,,194.019,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60326,2465,-3798,-2950,127,2088,-262,-145,448,434,,194.288,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60360,-2724,-2333,7392,-4677,-4933,-451,-126,498,402,,194.667,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60393,-1711,-4454,-2894,5647,2465,-3142,-126,498,402,,195.139,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60427,-1375,-2149,8420,-6627,-2531,-91,-126,498,402,,194.557,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60460,3067,-4860,-3502,5406,2221,1419,-126,498,402,,195.397,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60493,517,-5434,4835,-3990,-4041,-1720,-99,504,423,,195.227,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60527,2595,-4350,-4032,1167,-3660,2523,-99,504,423,,195.287,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60560,-2640,-5266,7692,-2,-1914,-2920,-99,504,423,,196.002,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60593,2499,-3012,-642,-1733,818,293,-99,504,423,,195.04,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60627,-3158,-5235,7288,2274,-4416,2639,-68,478,414,,195.776,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60660,1398,-5042,-1982,-1533,114,-2116,-68,478,414,,195.848,37,46,35.724,77,29,44.946,N,W,81.54,161.4,1507297399
60693,-145,-3120,6901,644,-1557,-699,-68,478,414,,195.568,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60727,3654,-5591,-4319,-542,944,36,-87,468,398,,195.864,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60760,-204,-4438,4066,2099,-4061,-734,-87,468,398,,196.068,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60794,2745,-5273,-3319,5272,8180,496,-87,468,398,,196.046,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60827,-373,-6352,4344,-3744,2578,1326,-87,468,398,,196.035,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60860,-1688,-3538,-912,2212,-715,446,-72,489,434,,196.068,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60894,-2002,-7042,4454,-2762,-430,-458,-72,489,434,,196.089,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60927,2543,-2173,-7279,-617,1004,-289,-72,489,434,,195.93,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60960,-761,-6787,2850,1109,1399,485,-72,489,434,,195.936,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
60994,3396,-4367,-3208,-1853,777,-616,-59,509,382,,195.875,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61027,357,-4201,8216,1426,610,-464,-59,509,382,,195.787,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61061,2208,-4733,-3560,-2298,1350,1569,-59,509,382,,195.529,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61094,-2812,-4316,5802,-3968,-2170,539,-75,476,421,,195.694,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61127,1004,-5897,-12348,4737,6946,570,-75,476,421,,195.54,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61161,-4421,-2518,5110,-5251,-4970,-251,-75,476,421,,195.211,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61194,-2363,-6695,-4880,4514,21,-844,-75,476,421,,195.227,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61227,-3620,-2869,9407,-3750,-4801,-699,-94,485,440,,194.744,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61261,2223,-6405,-2556,1231,-3389,-58,-94,485,440,,194.612,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61294,2250,-6230,7536,-2748,-2370,758,-94,485,440,,194.442,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61327,3897,-3140,-2275,-2316,-2681,-1925,-94,485,440,,193.986,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61361,2802,-6457,-417,1020,9337,3828,-128,456,435,,193.683,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61394,2091,-2795,-5904,1687,4282,-5306,-128,456,435,,193.969,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61428,-4846,-5609,12472,-153,-21,4541,-128,456,435,,194.458,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61461,1132,-5334,-10528,3339,4313,-633,-139,437,481,,194.128,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61494,-2422,-3676,8189,-5302,-8004,-748,-139,437,481,,193.991,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61528,-2508,-5599,8078,-2442,-4533,-152,-139,437,481,,193.782,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61561,143,-3553,5431,-6856,-4538,-55,-139,437,481,,193.288,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61594,1725,-5484,-4889,6615,3325,467,-132,428,488,,193.277,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61628,400,-5169,5165,-4086,-5959,-1586,-132,428,488,,193.167,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61661,3342,-4321,-3906,232,1067,740,-132,428,488,,192.739,37,46,35.802,77,29,45.882,N,W,83.32,164.2,1507297400
61694,-378,-7212,9905,-684,-2621,-609,-132,428,488,,192.788,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61728,2156,-2020,-2315,-1886,3890,86,-130,408,486,,191.915,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61761,-3647,-5921,-315,3800,-2547,1412,-130,408,486,,192.338,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61795,-504,-3827,-160,-1427,3066,-2380,-130,408,486,,191.942,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61828,-7003,-4985,11938,2492,-6179,-3103,-49,449,472,,191.431,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61861,2444,-5437,55,185,3890,1125,-49,449,472,,191.656,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61895,3073,-2836,-2153,-2913,-3625,-1144,-49,449,472,,191.387,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61928,-1390,-7069,6608,2289,1280,926,-49,449,472,,191.92,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61961,1032,-1764,600,-3847,-2700,-1423,-116,452,474,,191.805,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
61995,-2695,-6180,5572,3137,136,2677,-116,452,474,,192.173,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62028,3022,-4700,-6964,973,1638,-3707,-116,452,474,,192.783,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62062,1423,-3518,2332,314,-302,823,-116,452,474,,192.535,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62095,3611,-7784,-6138,3707,4395,3820,-148,410,473,,193.222,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62128,829,-1035,5877,-3331,619,-2671,-148,410,473,,193.079,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62162,673,-7575,-3964,6032,2689,1596,-148,410,473,,193.634,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62195,-2303,-1535,8193,-4771,-3670,-1923,-129,436,494,,193.881,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62228,-96,-4652,-824,808,-3487,-203,-129,436,494,,194.117,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62262,417,-5059,4347,140,3432,386,-129,436,494,,194.568,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62295,3778,-2856,-5282,5624,4102,-2512,-129,436,494,,194.189,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62328,-2507,-6022,6089,3893,2082,2706,-139,459,479,,195.035,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62362,1092,-1375,-3880,-1812,-164,-3313,-139,459,479,,194.381,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62395,-4693,-4074,8970,-721,-7449,1421,-139,459,479,,194.458,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62429,2852,-3357,-2911,2520,2773,1064,-139,459,479,,194.854,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62462,854,-3105,3580,-3394,-3820,-398,-137,456,476,,194.167,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62495,-410,-7248,889,5796,3537,3814,-137,456,476,,195.013,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62529,-166,-1178,4559,-4179,-867,-3983,-137,456,476,,194.381,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62562,814,-4339,-2275,2318,1779,2790,-137,456,476,,194.398,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62595,1635,-3392,-495,-742,3356,-509,-137,456,476,,194.65,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62629,2077,-2435,-4802,1473,3318,532,-137,456,476,,194.205,37,46,35.868,77,29,46.83,N,W,83.8,166.4,1507297401
62662,-562,-5890,3005,2039,445,1250,-137,456,476,,194.568,37,46,35.928,77,29,47.796,N,W,85.72,166.4,1507297402
62695,3751,-3344,-2884,-2539,1710,-400,-152,419,461,,194.112,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62729,-2694,-4639,5786,1747,-2576,2397,-152,419,461,,194.095,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62762,579,-2941,1821,-245,2432,-1024,-152,419,461,,193.629,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62796,-2589,-1989,3359,-1457,-2886,1155,-152,419,461,,193.711,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62829,-669,-2684,-3338,2489,5605,980,-130,428,499,,193.464,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62862,-1020,-3402,1006,-2173,-1997,-2108,-130,428,499,,193.771,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62896,1535,-3860,-1453,6001,3258,-1719,-130,428,499,,193.601,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62929,2291,-3464,-1720,-3791,-961,263,-130,428,499,,192.903,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62962,1360,-3794,-836,3168,208,-882,-130,428,499,,193.123,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
62996,-95,-1611,1587,-1073,-678,587,-130,428,499,,192.827,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63029,-583,-2197,153,-57,2763,667,-130,428,499,,192.623,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63063,-148,-3887,-149,625,4738,-309,-106,401,474,,192.75,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63096,2146,-3470,-257,-2897,264,-805,-106,401,474,,192.222,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63129,471,-3411,1958,2964,-3596,-3683,-106,401,474,,192.398,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63163,905,-1996,2613,-2487,969,2963,-106,401,474,,191.898,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63196,1035,-2406,-2402,249,-605,-95,-106,444,488,,192.112,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63229,-968,-2985,2722,2179,2781,-1195,-106,444,488,,192.052,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63263,605,-1932,1132,-2749,-1744,-1749,-106,444,488,,191.992,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63296,-3120,-2269,7481,2219,-96,1180,-106,444,488,,191.651,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63329,942,-4579,-3013,-474,-1098,603,-95,446,480,,191.909,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63363,2395,-3120,-4327,4875,2978,478,-95,446,480,,191.393,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63396,2681,-3177,-8508,3623,6965,-298,-95,446,480,,191.382,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63430,-700,-2268,4308,-4355,-2121,-962,-116,394,493,,191.393,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63463,-1197,-3868,-1144,7312,1745,-2913,-116,394,493,,192.277,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63496,-143,-4441,6369,-4006,-1000,-797,-116,394,493,,191.733,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63530,2775,-3048,-3375,3661,905,3525,-116,394,493,,192.651,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63563,58,-4761,1715,-251,-2738,36,-92,444,483,,192.612,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63596,593,-3107,79,-171,-3689,109,-92,444,483,,193.381,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63630,-1597,-3211,4557,3465,1141,-1275,-92,444,483,,193.876,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63663,2162,-2105,-215,-2740,1051,-194,-92,444,483,,194.167,37,46,35.928,77,29,47.796,N,W,85.72,170.2,1507297402
63696,-3069,-1639,5551,2791,-2060,1107,-113,456,451,,195.068,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63730,2178,-5166,-5084,220,4532,553,-113,456,451,,195.463,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63763,-2460,-308,5513,-2225,-5442,-56,-113,456,451,,196.65,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63797,1087,-4860,-3945,4703,4067,-936,-44,497,433,,196.941,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63830,-1584,-691,2043,-5217,-3600,-969,-44,497,433,,197.809,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63863,-2412,-3052,472,5430,-2717,-4982,-44,497,433,,198.935,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63897,-1755,-2221,7440,-3911,24,701,-44,497,433,,198.94,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63930,1164,-2175,-1751,2499,1015,1115,23,347,531,,200.473,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63963,33,-4609,1799,1391,2760,-813,23,347,531,,199.951,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
63997,1849,-2272,-871,-3206,2014,683,23,347,531,,200.363,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64030,-2688,-1603,4403,2995,-4409,-1565,23,347,531,,200.962,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64064,1705,-2187,-4847,-628,8658,601,17,320,541,,200.435,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64097,-4979,-1890,7082,414,-2670,5125,17,320,541,,201.27,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64130,-747,-679,9459,-5419,133,-5595,17,320,541,,201.198,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64164,890,-2790,113,-4708,-1009,3466,11,302,549,,200.819,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64197,704,-5493,-5869,4602,1390,-2266,11,302,549,,201.094,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64230,-1024,-4052,1628,-3881,-3943,70,11,302,549,,201.028,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64264,-546,-3349,257,4405,1002,-3302,11,302,549,,201.017,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64297,-2669,-5409,1639,-364,-963,1367,-10,321,526,,201.182,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64330,1348,-4156,-3966,2326,4180,-435,-10,321,526,,201.204,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64364,-48,-3647,-2562,994,2093,705,-10,321,526,,200.907,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64397,-1440,-5107,4673,-4283,2085,134,-10,321,526,,201.242,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64431,-6659,-4605,5602,2212,-1078,-975,9,307,533,,201.638,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64464,-1831,-5369,1433,-1242,-36,-553,9,307,533,,201.39,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64497,-832,-5335,-2304,-1268,-7460,210,9,307,533,,201.923,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64531,2760,-5665,3450,593,1621,-1143,15,308,532,,201.725,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64564,3773,-6501,-732,-2858,754,752,15,308,532,,202.22,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64597,1970,-4930,3518,6732,8447,-2548,15,308,532,,202.203,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64631,-935,-5854,-163,-2136,1956,1705,15,308,532,,202.626,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64664,-5267,-3409,5822,2218,3177,-307,-6,303,539,,202.566,37,46,35.97,77,29,48.756,N,W,81.03,171.1,1507297403
64697,-2375,-4469,-5276,-436,-1252,-569,-6,303,539,,202.725,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64731,-509,-5925,-95,1197,5189,956,-6,303,539,,202.346,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64764,2509,-4898,-10678,4996,3609,-575,-6,303,539,,202.89,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64798,688,-5470,9494,-3049,-418,300,-27,273,526,,202.346,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64831,3591,-4207,-6137,2012,1649,901,-27,273,526,,202.555,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64864,-1903,-5030,11593,-3140,-1134,-348,-27,273,526,,202.335,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64898,2968,-4595,-9412,2633,3175,895,-17,311,540,,202.181,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64931,-5658,-4006,9502,-81,-3975,-1539,-17,311,540,,202.456,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64964,1472,-4990,-2031,686,3055,-98,-17,311,540,,201.709,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
64998,-3603,-2879,6824,-4047,-9685,-21,-17,311,540,,201.874,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65031,1315,-5656,-2551,2299,2453,-842,30,326,531,,201.407,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65065,-1665,-3306,4822,-3789,-4217,-67,30,326,531,,201.33,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65098,1006,-5783,-8888,4845,7150,1669,30,326,531,,201.132,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65131,-4005,-3088,5904,-5923,-6667,-1671,30,326,531,,201.226,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65165,-620,-4832,-2611,5080,4315,991,24,327,513,,200.737,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65198,-1828,-89,6152,-2367,509,-1142,24,327,513,,200.358,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65231,-75,-5164,1613,1495,-3744,546,24,327,513,,199.836,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65265,2551,-5071,1114,-1179,-3229,-878,24,327,513,,200.517,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65298,3605,-2850,3899,-1633,2566,216,22,370,495,,199.254,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65331,-875,-7108,-1196,2005,-2010,3506,22,370,495,,199.984,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65365,-3020,-3209,10490,-1897,-1783,-2653,22,370,495,,199.462,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65398,3665,-4057,-7388,1333,654,3916,22,370,495,,198.907,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65432,-559,-4485,5065,-866,-1209,-3403,22,370,495,,198.177,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65465,-87,-1220,-2546,-979,1775,1437,22,370,495,,197.765,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65498,-3167,-5904,566,1928,2487,-631,22,370,495,,198.051,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65532,-900,-1917,-545,-1265,-1753,-2462,13,454,421,,198.419,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65565,-3552,-4036,7470,-1390,-7277,705,13,454,421,,197.71,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65598,2138,-5819,-2363,1651,-1180,-510,13,454,421,,198.347,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65632,495,-1741,5420,-3360,-4927,304,13,454,421,,197.529,37,46,36.012,77,29,49.674,N,W,77.99,173.7,1507297404
65665,1504,-4060,-120,5957,3774,3856,17,449,405,,197.661,37,46,36.006,77,29,50.55,N,W,78.13,173.7,1507297405
65698,-1039,-1447,5300,-5293,-646,-1162,17,449,405,,198.303,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65732,-658,-3650,-285,6342,523,-1237,17,449,405,,197.974,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65765,-1511,-3540,6037,-4242,-2027,615,17,449,405,,197.633,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65799,573,-3869,-4497,3399,-1511,1910,17,449,405,,198.083,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65832,-2203,-4673,2808,-1748,-267,-3276,17,449,405,,198.232,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65865,442,-793,102,-1687,1972,1506,17,449,405,,197.704,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65899,-3947,-3422,6767,3018,-808,-1211,13,447,442,,197.935,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65932,2013,-3130,-3841,-1158,5462,1177,13,447,442,,198.105,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65965,-940,-5859,-360,6612,4444,5058,13,447,442,,198.435,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
65999,1464,-4631,-6137,675,4466,-2155,13,447,442,,197.809,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66032,-2233,-3196,847,-3791,-7043,734,9,458,448,,198.572,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66066,-1512,-2347,1079,4741,211,-3442,9,458,448,,197.776,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66099,-1407,-5249,2639,-3764,-4695,716,9,458,448,,197.611,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66132,-123,-1656,1395,1796,-2930,-940,19,438,431,,197.957,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66166,-441,-5560,3275,-1516,-1558,-1330,19,438,431,,197.523,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66199,3166,-3371,701,-241,2649,5030,19,438,431,,196.946,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66232,2546,-3479,-2471,2859,171,-1338,19,438,431,,197.391,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66266,1779,-3485,-559,-3216,-1168,1922,-63,447,428,,196.419,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66299,-3831,-1396,5538,1778,-10031,-808,-63,447,428,,197.15,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66332,373,-4762,1334,-448,1895,-117,-63,447,428,,196.441,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
66366,-233,-3380,-1255,82,-2324,462,-63,447,428,,197.298,37,46,36.006,77,29,50.55,N,W,78.13,176.6,1507297405
